#SampleID	Organism	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112	PC113	PC114	PC115	PC116	PC117	PC118	PC119	PC120	PC121	PC122	PC123	PC124	PC125	PC126	PC127	PC128	PC129	PC130	PC131	PC132	PC133	PC134	PC135	PC136	PC137	PC138	PC139	PC140	PC141	PC142	PC143	PC144	PC145	PC146	PC147	PC148	PC149	PC150	PC151	PC152	PC153	PC154	PC155	PC156	PC157	PC158	PC159	PC160	PC161	PC162	PC163	PC164	PC165	PC166	PC167	PC168	PC169	PC170	PC171	PC172	PC173	PC174	PC175	PC176	PC177	PC178	PC179	PC180	PC181	PC182	PC183	PC184	PC185	PC186	PC187	PC188	PC189	PC190	PC191	PC192	PC193	PC194	PC195	PC196	PC197
Star7_4D_GB6_01_16095.mzXML	CCA	3.01708229	-6.872898255	2.013009739	-0.798455872	5.499729051	0.11931395	0.187326767	0.939589036	0.889006778	1.335109178	0.503221728	1.696526106	0.999649246	-0.499056647	0.810022589	-1.310074255	-0.47103666	-0.792516232	0.244630846	-1.045784126	-1.280826219	1.212668909	0.164734421	-0.025324014	1.185230824	-0.096944957	0.603988103	0.250216832	-1.59783571	-0.329497002	-1.238332177	-0.115901291	0.690260387	-0.342608089	-0.663292186	-0.503556879	0.788304463	-1.185987393	0.428255718	-0.77777567	0.052051353	0.392395662	-1.297631982	-0.317189591	0.966108756	0.273385794	-0.881407495	1.040080876	0.023949413	0.35239844	-1.080208511	0.02110106	-0.095253162	0.787956259	-1.211017229	1.406302909	-0.033965294	0.560019739	-0.180946025	0.272074276	-0.14711523	-0.476998235	0.320169427	0.225782961	-0.039164273	0.147938006	0.075661149	0.288049636	-0.188624135	-0.35577286	-0.467049856	-0.711713948	0.48551579	0.269240997	-0.020574247	0.476398995	1.007695616	0.058228064	-0.059349041	-0.313188849	0.476619288	-0.011921624	0.269092356	-0.323553598	0.407731909	-0.371302542	0.060784293	0.626008439	0.671578359	0.231509247	0.811155954	0.242811029	0.037735674	0.251965855	0.137926801	-0.035524084	-0.190640868	-0.675286799	-0.7359007	-0.128037755	0.09971952	0.369995261	-0.567327156	-0.490261798	0.102903425	0.267584238	0.773619683	-0.120220651	-0.176431556	0.262667685	0.103369985	0.178458311	-0.142622426	0.027541461	0.126714289	0.159251173	-0.463252978	0.299049218	0.116221247	0.091267646	0.1539557	-0.171668311	-0.116414512	-0.127196719	0.278359544	-0.057474715	0.423314162	-0.169976625	0.770998737	0.167314406	0.384254833	-0.318233505	0.24070562	-0.341783816	-0.024888758	0.385850494	-0.089606084	-0.171837045	-0.028211238	-0.044842588	0.090453774	-0.170870606	-0.141407554	-0.052967014	-0.017167439	0.049614781	0.021280183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
StarTent_2A_RG9_01_16029.mzXML	CCA	4.481938203	-6.934753136	3.606622558	3.172737105	-3.392393279	0.974465885	-1.270096999	-0.832456807	0.977657686	2.476279262	-0.800575	-0.350871076	1.750158264	0.69662373	-1.260078001	-1.20108933	0.168179637	-0.121846289	0.838667994	0.606269335	1.929971777	-1.142785471	0.310203809	0.108657022	-0.539651127	-1.839993474	-0.622130095	1.700729255	0.899291517	-2.202386576	0.581461396	-0.676684679	0.902044354	-0.286418679	-1.192196471	0.671367849	-0.765011858	0.148053217	0.877656082	0.203383653	-0.082000107	1.629245409	0.002666445	-0.065508346	0.79984111	-0.626336061	0.174409741	0.905587887	0.13612752	-1.039208363	-0.125951806	-0.461858273	-0.92506942	1.18969083	0.731450775	0.811613138	1.080672648	-0.767659944	0.532694084	-0.498144748	-0.206949387	0.387235972	-0.092188057	-1.004160222	0.820397339	0.497849255	-0.474210696	-0.216743018	-1.287508773	0.071824438	-0.541572232	-0.773305305	-0.572567669	-0.345620981	-0.532471681	0.415359508	-0.385567683	-0.995862432	-0.294912779	0.776260885	-0.812604	0.845868061	0.470230111	-0.725727988	0.303092715	-0.689209687	-0.106173805	0.448558545	-1.025274521	0.165636806	-0.239675306	-0.089711889	-0.560473049	-0.196257957	-0.987410262	-0.311236313	0.160996095	-0.635863316	-0.113009437	-0.556495902	-0.111167284	-0.063015945	-0.371107731	-0.615732377	-0.23056098	-0.194871841	-0.271280142	-0.693842151	0.394465701	0.643247217	0.562543356	0.114186391	-0.328446547	0.032603489	-0.137664227	0.182491595	-0.290245682	0.160703111	-0.552114988	-0.09008144	0.175830673	0.531532049	0.522025341	-0.280490215	-0.062341989	-0.522207874	-0.132481198	-0.165792964	0.198800304	0.037551273	0.44748255	-0.049856578	-0.162094506	-0.058214078	-0.048799048	0.161872656	0.137792444	-0.245421954	0.000604055	-0.10665289	-0.074717479	0.083116735	-0.246606957	-0.038807722	0.078067453	-0.064809532	0.009686438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
StarTent_4E_RH11_01_16057.mzXML	CCA	2.239100629	-5.640296347	1.807653194	-0.521304645	4.100371099	0.019102722	-1.713565474	-1.215404523	-2.264234851	1.765243589	0.130903873	0.015108565	-1.023056021	0.066114273	-0.697230239	-0.20025469	-1.707412585	0.601909782	-0.752135783	0.384207669	-0.89197497	0.232676796	0.174881114	-0.490961448	-1.009486824	-0.075788193	0.024497872	-0.22172534	0.342651426	-1.214669674	-0.013750508	-0.147199275	-0.826457613	0.308411222	0.401715052	-0.535049592	-0.126003247	-0.264879563	-0.108520072	0.686890079	-0.564894105	-0.692675696	0.874670121	0.021087688	0.314363382	0.615205517	-0.349750875	0.428503122	-0.818236468	-0.905481866	-0.078732092	0.373817647	-0.61147917	-0.43135762	0.201416891	-0.560443136	-0.100782092	0.136546578	0.06038718	-0.157711175	-0.076638727	-0.212847424	-0.976399261	0.608678972	0.128972499	0.694873718	0.213421901	-0.042951862	-0.426312937	0.233790524	-0.320857832	-0.375408301	0.127189702	-0.141011359	0.540804084	0.371442058	0.082721045	-0.512379327	-0.448392846	-0.252733095	0.708473865	-0.006566814	-0.248984136	0.086789069	-0.071392257	0.10127774	-0.759062698	-0.003218799	-0.026709805	0.182909366	-0.686800493	-0.051790826	0.248498351	-0.238581592	-0.842021053	0.567239824	0.080898711	0.148818441	-0.196005529	-0.081832459	-0.45766328	0.26609419	0.749961119	0.503643037	-0.113778862	-0.66577475	0.360096805	-0.321998617	-0.309126066	-0.469981664	0.242886351	0.521749032	0.116850651	-0.137755945	0.490890702	0.250221739	0.050213539	-0.225456431	-0.161805836	-0.159487657	0.001803596	-0.059701095	0.136762583	-0.186818545	0.006553817	0.10601532	-0.564918371	-0.012555899	0.577184997	-0.403440926	-0.122189398	0.012163704	0.065838924	0.039486194	0.247648765	-0.508687885	0.053117898	0.235898481	-0.137044342	-0.002356954	0.060267766	0.007384545	-0.15905297	0.031739871	0.00137577	-0.081812548	-0.035076087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VosTent_3E_RF10_01_16007.mzXML	CCA	3.576672938	-7.604966295	3.035583508	0.643300545	4.988882481	-0.266705951	-6.14995501	-1.184397547	-0.319214583	-3.26389883	0.098311167	0.599214507	-0.41443266	0.063914686	-0.994657332	-0.265939006	0.722675641	-0.731009226	-0.023091629	0.406878358	0.059594019	-1.582801913	-0.149877716	-0.003933183	0.144813784	0.472983052	-0.6607084	0.300974754	-0.001441708	-0.003158668	-1.068987898	0.21594527	-0.788753159	0.521465019	-0.049642468	1.787474197	0.026470503	0.259695299	1.906095068	-0.743311781	-1.303121771	-0.246352783	-0.920709047	-0.327157865	0.812427354	-0.774964927	0.835147018	-0.273647676	-1.220800715	-0.025468434	0.614136605	1.052714492	-0.296251611	0.108997939	-0.345079937	0.01122	0.177303572	-0.470230402	-0.260134627	-0.665305437	-0.362069919	-0.587943342	0.319300929	-0.278536505	-0.23363479	-0.520403111	0.043760827	-0.858248558	0.21520701	0.662289892	-0.093881363	-0.372964653	0.601352713	-0.523012054	0.193137354	0.581940192	-0.368737379	0.606081858	0.153223499	-0.157208579	-0.272606857	-0.452228152	-0.777060732	0.151324797	0.320883148	0.218225441	0.47695105	0.497424792	0.150485657	-0.15777204	0.196143059	-0.159746404	0.141230005	0.85186706	0.048471808	0.232685338	0.339829206	0.669424907	-0.029565319	-0.586767711	-0.045851457	-0.029404975	-0.309477523	0.221468781	0.446786038	-0.168143876	-0.054401332	0.310543328	0.077409163	-0.282413528	0.465300034	-0.082580271	0.352878526	0.187525286	0.256705033	-0.283933338	-0.053818283	0.418194285	-0.12684967	-0.086201952	0.114366153	-0.096111614	0.315345696	0.108975056	-0.077414991	-0.053801018	-0.086280726	0.006025663	-0.08299824	0.068556529	0.01016362	0.342660473	-0.052836686	0.097603117	0.121184132	0.010058577	-0.079436818	-0.046772406	-0.123241492	-0.050947001	0.069230977	-0.002156573	0.202510396	0.065636864	-0.120420655	0.036518207	0.041619912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flint_Mos3_4A_RA11_01_15889.mzXML	CCA	2.826373356	-7.052259101	3.204062953	2.4466558	-0.875244396	1.449772691	1.99655194	-1.413211405	-3.051187791	-2.065895423	0.852785188	1.492144453	0.700526862	0.096445454	-0.903034889	-0.793365921	-0.31478604	1.004467069	1.435542649	-1.472673258	-0.42548864	-1.159902419	-0.722949115	1.321877459	0.598471076	1.687881615	-1.476457185	-1.230718375	-0.789664656	-0.1577432	0.945688587	-1.616439964	-0.058832664	-0.175558043	-1.003344458	-0.516345142	1.139658704	0.092365376	-0.297202069	-1.037138919	-0.028148795	0.482753799	1.803972775	0.5187361	0.992875349	0.629459872	0.654765633	-0.356073347	0.146436838	1.083910123	0.48749728	-1.233804981	0.171588874	-0.009120353	0.549353674	-0.251563554	0.096622195	0.646675141	0.449512034	0.245933154	0.317797249	-0.71389833	-0.816913424	0.060378813	0.749787342	-1.458347129	-0.618841928	0.843670694	-0.504308671	-0.833656062	-1.188863518	-0.124191354	0.071647572	-0.337330651	1.158250256	0.482220203	0.319967296	0.008464906	-0.561920981	0.386098574	-0.801988118	0.055025099	0.60547003	0.361572314	-0.415137209	1.32618405	0.054096198	0.570145598	0.476160557	0.640902424	0.235888967	-0.59433314	-0.453473345	0.230453313	0.006466223	-0.047301694	0.23113525	0.459138211	0.874728188	-0.68806908	0.104376092	0.168949823	0.054443224	-0.087038687	0.652819401	0.321869603	-0.217386847	0.32028413	-0.27996211	-0.268773403	0.25684016	0.698796874	-0.572144888	-0.46532511	-0.062341546	0.130593672	0.638853125	-0.070620292	-0.187208686	-0.197701995	0.577545207	0.228285551	-0.262643342	-0.077975517	0.204510259	0.381685983	-0.008398873	-0.228316038	-0.01707496	-0.021239286	0.163375712	-0.376918588	-0.244565351	-0.073713009	-0.147989752	-0.237713198	0.027122946	0.079220196	-0.118469442	0.087800006	-0.177600464	0.116357267	0.095590336	-0.234993073	-0.068380792	0.046920574	0.020727749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MalMos_4C_GE9_01_16175.mzXML	CCA	3.96621962	-6.929200122	3.482894211	2.459114045	-0.874057216	1.315344815	2.813802261	-2.473503354	-0.455719716	-2.087336371	-0.392210975	-2.275153146	1.482769136	0.462523846	-0.276641726	1.140678268	-0.374417204	-1.504631195	-0.900373087	-0.135377323	-1.31981534	-1.862957221	-0.164798515	-0.75855611	-0.084477814	0.299593405	0.268991368	-0.936079252	0.623845423	0.14960907	-1.517445064	0.889256388	0.226843012	0.548604411	0.224432112	0.527499077	-1.421678166	-0.748302939	-0.363565069	-1.815333694	0.064315448	0.164280667	-0.647414821	0.59109361	-1.932022646	-1.47278667	-1.155131275	2.093561903	-0.127388892	-1.63473021	-0.645433436	-0.445014339	-0.566369477	-0.286479735	0.92967087	0.270399449	0.072592788	0.161372606	0.491784778	-0.513620854	0.521658502	1.122085019	-0.28927074	0.425046167	0.149664322	-0.029399352	0.063609551	0.279461494	-1.087114985	-0.042976175	0.458238229	-0.877907042	0.157680368	0.137217302	1.018065964	-0.805702169	0.03745805	0.018137053	-0.525306007	-0.948964814	-0.338148038	0.495818439	0.449126144	0.383418966	0.805143523	1.074896065	-0.378330248	-0.16338443	-0.115255398	0.694132404	-0.055718793	-0.020246585	0.435781208	0.099926336	0.085139119	-0.010043327	-0.472873166	-0.199449744	0.652210619	0.160055326	-0.046996432	-0.402970155	0.416947053	-0.3122629	-0.421159577	-0.279393808	0.441151585	-0.143196793	-0.457598929	-0.375828321	-0.165868922	0.66931585	0.197828467	0.620368765	0.141187466	0.268629541	0.135968987	0.162913719	-0.102508534	0.161135275	-0.296173509	0.315847546	0.051284823	0.407334387	-0.014976383	-0.209477188	0.598181811	0.08799014	0.079904817	-0.188935504	0.006068566	0.303922288	0.415984451	-0.253333593	0.13885441	0.155956663	0.029032486	0.084153816	-0.169542123	-0.082199735	0.10107938	-0.030856334	0.225560816	0.01112944	0.003968677	-0.016067517	0.015088813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilTent_3B_GG9_01_16277.mzXML	CCA	3.732172421	-7.173340464	3.044396544	2.517806799	-0.631074018	3.73433858	-0.577445858	-0.22214896	1.960907846	-0.400706797	0.479598336	-2.276427637	-2.780226333	-0.266088901	0.642288145	2.713541793	-1.428086059	1.211800972	1.487863654	0.666323224	-0.133436523	-0.248024326	1.407816731	-1.093456587	0.705176358	-0.228066142	0.81092852	1.483234607	-1.022107934	2.135844669	0.391173007	0.293287046	-0.418684847	-0.500024618	-2.229743218	0.020871693	0.582138106	0.785361293	0.052107202	1.378699981	-0.122468236	-0.11531547	0.918632491	-0.727098874	1.041369593	-1.174964655	-0.75986683	1.467179509	-0.995541132	0.741518152	1.139220562	-1.811313401	-0.703794398	0.6548941	0.269525057	-0.142311694	0.304369883	0.118925085	0.130695199	0.048607827	-0.336282314	0.416484583	0.386509712	-1.040855568	-0.180884748	-0.398087416	-1.001642037	0.442757413	-0.214790954	0.223599834	-0.396745785	-0.336307668	0.450668198	0.563103662	0.39333955	0.031826179	-0.396628967	0.002369843	-0.364644116	0.289712995	1.000330303	0.338305042	-0.652417498	0.173193387	-0.185486187	0.56196906	-0.356247074	0.079229199	0.345439804	0.005003675	0.552654722	-0.40620096	-0.510484431	0.082503323	0.003005332	0.555630396	0.024815015	0.470017103	-0.602038924	0.353546687	0.077948318	-0.1217798	0.128899312	-0.099421218	-0.457223878	0.491448186	-0.409514939	0.218826668	-0.116283828	-0.551345528	0.012403213	-0.308820611	0.420785579	0.268310363	-0.453298048	-0.262163934	-0.216400727	-0.337220622	-0.075695403	-0.201260266	-0.185559421	0.071849385	-0.120016692	0.017998735	0.549817971	-0.215575608	0.200651301	0.031651854	-0.195737451	0.090970613	-0.08621347	-0.132624331	-0.010849244	0.078906427	0.246892966	-0.163622506	0.080941778	0.073087403	0.005778755	0.103583282	-0.06765257	-0.21789945	-0.127567302	0.09129158	0.075512343	0.033542958	0.009435968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilCar9_4E_GF9_01_16199.mzXML	CCA	4.508069771	-6.350245394	2.689140706	1.500917856	0.124503128	-2.629826931	1.129633412	0.149145856	1.923993759	0.687665967	-0.401594338	-0.09068241	2.058860343	0.38134314	-1.179018516	-2.408908572	-0.28837905	-0.97551517	-0.912737979	1.051842012	-0.281731403	0.273927061	0.955685675	-0.495467922	0.662185933	-0.248183823	0.3652879	0.923242424	0.619244076	0.009040322	-1.363113966	-0.047625235	-0.245062435	-0.273794741	0.823957875	0.713033693	-0.08294189	0.545160453	-0.475648613	-0.083386201	-1.148834969	-0.76754529	0.14597123	-0.229780684	-0.344031344	-0.431263172	0.257882696	-0.745341553	0.212288263	1.158885032	0.313468319	-1.379963379	-0.153870503	-0.981602419	0.800649373	0.477966402	-0.599983656	1.307776877	-0.603372017	0.400118385	0.599139915	0.022649419	0.990704797	-1.196538931	0.324288073	-0.168722381	0.46481552	-0.09409186	-0.166572215	1.043671325	-0.226965633	0.85210304	-0.132035169	0.695866371	1.51455702	-0.650438441	0.818346949	-0.167019264	-0.628334319	0.066761012	0.759435231	0.120695349	0.165394654	0.482868802	0.258775207	-0.371923257	-0.210899672	-0.169504536	0.292711336	0.459791012	-0.452226519	0.048970006	0.035801278	0.676147678	-0.585266489	0.656770569	-0.819001513	0.12128841	0.194178564	0.609213313	-0.139558178	-0.135780314	0.469535727	0.56132114	0.986466409	0.354750262	-0.248819861	0.429238527	-0.152338487	-0.37584581	0.457610118	-0.837937846	-0.040909211	-0.452565569	-0.425314798	-0.193936091	-0.243521441	0.015070709	-0.338182944	-0.055570393	0.256358219	-0.520911563	-0.301324955	0.633993493	-0.024809018	-0.110584497	-0.409289514	-0.24766885	-0.34266086	-0.03372013	0.543925071	-0.532028421	-0.302636227	-0.015763588	-0.140213343	-0.335524535	-0.115833259	-0.073242272	-0.061045666	-0.181509779	0.261066898	-0.127067015	-0.081396051	7.93E-05	-0.061154395	-0.020604283	-0.022819628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilCar9_6E_GG7_01_16273.mzXML	CCA	5.001135837	-6.579785588	2.598067366	1.693606691	0.652048117	-2.775246927	0.301451895	-1.134021976	3.002333227	-0.682554212	-1.640570972	-0.221088796	-0.27942589	-2.383626138	2.13082041	-0.534357805	-0.800381352	0.033020553	0.927302648	-0.235693356	-0.049469156	0.642407797	-1.634677535	0.237167383	2.397488652	-0.130244059	1.018704707	0.101671796	-0.187934375	-1.119379946	-0.475888294	1.355423904	0.271848434	0.275812829	-0.070172808	-1.264889514	-2.973749243	0.812223631	-0.127871255	-0.173506565	0.020748887	-0.113609768	1.082612128	-0.347781156	0.485081408	0.132756347	0.551008573	0.066311853	0.00639218	-0.314343339	0.065828952	0.78910633	0.110534291	-0.939484474	1.318345802	-0.338015358	0.113593588	0.404674459	0.928972807	-0.11077616	0.139954628	0.049339436	-0.435706375	0.539297633	0.472425243	0.272694939	-0.28291669	0.590120211	-0.048972447	-0.789670809	-0.270969532	0.906949445	-0.288762676	-0.737232986	-0.519116398	0.623594257	-0.391080428	0.922650798	-0.119874116	0.444348223	-0.174857768	-0.401082691	-0.779821647	0.155402551	0.016425156	0.198402821	-0.251986699	0.143761837	-0.185879199	-0.462824401	-0.555898108	-0.318984725	-0.046342261	-0.425667157	-0.130931378	0.57603609	-0.254772224	0.137521407	-0.464372618	-0.181437208	-0.167580578	0.517259929	0.285382396	-0.613553021	-0.275339208	0.723540147	-0.398227082	0.247105473	-0.307075063	0.476226556	0.198834464	0.397354582	0.349087508	0.241345487	0.396656981	0.125557823	0.438851387	-0.120024836	-0.15019826	0.193094018	-0.501991019	-0.304211925	0.117890552	0.574522483	0.237824216	-0.230339458	-0.322961272	-0.320137168	-0.180540845	-0.174038714	0.10574299	0.321851857	-0.044052996	-0.005036782	0.009338648	-0.287531173	0.015137097	-0.367561941	0.136125536	0.18808704	0.023632387	0.123424729	0.090534772	-0.045849494	-0.026935845	0.013052016	-0.015900791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilCar9_3C_GF2_01_16185.mzXML	CCA	4.115136996	-6.565135599	2.670652308	2.016285047	-0.980303276	-2.569090018	0.306083908	1.170074806	-0.217363195	0.444558037	-0.852231606	-0.898488067	0.881667952	0.871601381	-1.224028067	-0.339718256	-0.113169551	0.856173537	-1.418395916	1.010331684	0.043049238	-0.508281926	0.233739845	-1.099911721	1.254095382	-0.40622654	0.495435132	-1.343996307	-0.053882192	0.331427126	1.580385146	0.599219622	-0.730385738	1.52614858	0.8130399	0.114698912	0.367593965	-0.180434223	-0.080197988	1.94564344	0.766716043	-0.243363535	-0.070408788	-0.651978632	0.096857054	-0.205695029	-0.653989406	-0.169365521	0.193802055	-0.663835822	0.895595583	-0.99579356	-1.782497204	0.528722784	-1.01152587	-0.523849359	-0.099483141	0.177860582	-0.231430403	-0.570895138	-0.251432014	-0.101817022	-0.061285474	0.545247403	-0.356898028	0.047616885	-0.949901124	0.471034173	0.27122835	-0.830298412	0.050565554	0.532023411	-0.148868454	-0.367646475	-0.576387258	0.042229291	0.758076178	-0.500784866	1.32250349	-1.475705364	-0.567401373	-0.937423022	-0.394838247	0.640889379	-0.150507845	-0.136228596	0.475874107	0.149472957	0.757336067	-0.256671799	-0.270658902	-0.10364935	0.093248286	1.430946944	0.153081149	0.065551236	-0.422386701	-0.511332578	-0.223766592	-1.184853012	1.134194688	-0.291997951	0.162148227	0.222450521	-0.097469926	0.576451288	0.025195363	-0.121682491	-0.570915022	0.542306295	0.688068014	0.11276743	-0.971554416	0.09610324	-0.195235236	-0.270379522	-0.123181329	0.485620219	-0.065672329	0.459303836	-0.248022509	-0.084385498	-0.064225036	0.41030292	0.052792987	-0.202225587	0.136684476	0.018349967	0.124540588	-0.113300537	-0.780446547	0.328360887	-0.039170149	-0.083371692	0.081172267	-0.029720351	-0.094744754	-0.086500032	-0.031489583	0.295979684	-0.180076422	-0.125294258	-0.187114936	-0.26076654	-0.092222947	0.028160431	0.01542475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilCar9_5D_GG1_01_16208.mzXML	CCA	4.210988332	-7.004050476	3.350962142	3.094345454	-2.362243847	2.341682574	0.175045983	-0.595408776	1.644677533	2.059621631	-0.783427914	-2.145987403	-1.475972938	1.383999034	-0.803011137	0.067785616	1.474221492	0.253010072	-0.866800541	0.57684153	-0.742703864	2.235109731	0.534740076	-0.114947907	2.099615972	0.398345554	0.210353443	1.000449738	1.0722294	-0.345653861	-0.801748968	-0.505097505	0.810742979	0.604883122	0.942743604	0.533175444	2.240206199	0.468850315	-0.694225785	-1.711769558	-1.233721014	-0.504631017	1.50047104	0.412158801	0.025645371	1.504841843	0.627105546	0.505842295	0.444780269	-0.601395625	0.396790829	0.954278034	1.425743874	0.54012707	0.372015439	0.97168037	-0.266254027	-0.372745591	1.303429648	-0.625803117	-0.957416549	-0.480869692	-0.713458258	0.866639062	-0.214504677	0.105945013	-0.375893277	0.046748146	0.826477634	-0.054340628	0.179585135	0.433360171	0.134041491	-0.284589045	0.26665274	0.292904211	-0.187015825	1.284795192	0.890754636	-0.025673234	-0.429916837	0.352013052	-0.634437919	0.079510251	-0.390448482	-0.016784138	-0.374916768	-0.184965564	0.621901651	0.238689024	0.732443747	-0.191284285	0.209114421	1.076230249	0.116756744	0.11630859	0.310928955	-0.282656181	0.527633589	-0.198542633	-0.954166786	0.046456808	-0.009234195	0.961039112	-0.028564883	-0.116302903	-0.257869992	0.594801816	-0.239929048	-0.031784758	-0.062502425	0.241870612	0.107579306	0.363531061	0.038540623	-0.147593266	-0.401646875	0.13227524	0.663338941	-0.305826014	0.120613935	0.052495528	-0.242922275	-0.551870494	-0.220110497	-0.232528303	0.386493322	0.007811025	0.277844044	-0.348479259	0.286387443	-0.086733217	0.14355693	-0.178174928	0.027872871	0.077755497	-0.12380969	-0.03925844	0.192032555	0.013548413	-0.002075472	0.075809256	-0.025644075	-0.033716977	-0.099427568	0.002344041	-0.046598581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilCar9_5B_GF11_01_16203.mzXML	Halimeda	3.965760527	-6.980633418	3.119562598	2.017045108	-0.891720923	2.624800526	2.507612876	-0.632081309	0.35234028	-1.518740934	0.667056747	-1.592985075	-1.519687722	-3.377441804	-0.597996996	-0.005347344	1.559324684	-2.426444625	-2.490438918	0.180029689	0.304981099	0.318872987	1.239165826	0.057146665	-0.931822291	-0.314910438	0.209488801	1.278854737	0.613916925	-1.112493084	-0.857400047	0.983416978	-1.511439935	0.124926706	0.927756715	-1.045609471	0.891148368	-0.086558277	0.635199443	1.309159415	-0.118980287	0.998235387	-0.954345981	-0.308009771	0.985508343	1.090136646	0.479620976	0.847021401	-0.118053607	-0.732402862	-0.305003888	0.328050401	0.023645778	-1.281647854	-0.747313762	-0.250282059	-0.07506297	-0.473072827	0.741271999	0.830905774	-0.309171758	-0.45446283	-0.149585519	-0.310353981	0.754379325	-0.583332256	0.011287049	0.666694223	1.179777791	0.501107091	-0.23710856	0.100122711	0.208236657	-0.266896776	-1.398408903	0.138413169	1.100174204	-0.929687498	-0.766843164	0.443686764	-0.143621641	-0.70935059	0.086139605	0.108011694	0.418053491	-0.190208152	0.637956274	-0.903739201	0.759193939	-0.252776272	0.827060771	-0.201396181	0.38018563	-0.010385505	-0.961841809	-0.551019714	0.377568037	0.293212273	0.068816144	-0.445999914	0.112898457	0.258599678	0.278441701	-0.279647649	0.095985382	-0.417912081	-0.123015114	0.191391598	0.158453015	0.394579751	0.209761502	0.478694773	0.003262183	-0.930239684	-0.141669433	-0.105081039	0.053609948	-0.007982011	-0.257052595	0.044365841	-0.038437145	-0.576454124	0.320201613	0.231350428	0.093576621	0.002189669	-0.238277863	0.160484064	-0.335607103	0.09430476	-0.070536809	-0.157815995	-0.105134301	0.08134181	-0.040378336	0.056403138	0.26537561	0.218674238	0.065342309	-0.031384609	-0.117825567	0.099459398	0.030729539	0.060958373	0.052471023	0.007266518	0.019975908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
